list,part,item_id,cond_id,type,type_id,target_gender,gender_match,orig_item_number,case,animacy,word_nr,word,AOI_id,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg,RegIn_excl,RegIn_incl
3,adjectives,6,b,stim_adj,1,F,Mis,0,0,Inanim,2,странный,R2,нет,да,0.0,445.0,760.0,445.0,445.0,445.0,1.0,0.0,1,1
3,adjectives,6,b,stim_adj,1,F,Mis,0,0,Inanim,3,сумка,R3,нет,да,0.0,449.0,830.0,449.0,830.0,1145.0,1.0,1.0,0,0
3,adjectives,6,b,stim_adj,1,F,Mis,0,0,Inanim,4,в,R4,нет,да,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,6,b,stim_adj,1,F,Mis,0,0,Inanim,5,углу,R4,нет,да,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,6,b,stim_adj,1,F,Mis,0,0,Inanim,6,привлекает,R5,нет,да,0.0,509.0,509.0,509.0,509.0,509.0,1.0,0.0,0,0
3,adjectives,6,b,stim_adj,1,F,Mis,0,0,Inanim,7,внимание.,R6,нет,да,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,0,В,R1,Да,Да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,1,холодильнике,R1,Да,Да,1.0,809.0,809.0,809.0,809.0,809.0,1.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,2,готовая,R2,Да,Да,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,3,колбаса,R3,Да,Да,1.0,502.0,502.0,502.0,502.0,502.0,1.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,4,из,R4,Да,Да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,5,Испании,R4,Да,Да,1.0,438.0,438.0,438.0,438.0,438.0,1.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,6,или,R5,Да,Да,1.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,7,из,R5,Да,Да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,7,c,stim_adj,1,F,Match,0,0,Inanim,8,Италии.,R6,Да,Да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,0,На,R1,да,да,1.0,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0,1
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,1,реке,R1,да,да,1.0,691.0,691.0,691.0,691.0,691.0,1.0,0.0,0,0
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,2,ржавый,R2,да,да,1.0,874.0,1378.0,874.0,874.0,874.0,1.0,0.0,1,1
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,3,катер,R3,да,да,1.0,185.0,434.0,185.0,185.0,185.0,1.0,0.0,1,1
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,4,вечером,R4,да,да,1.0,693.0,1710.0,693.0,693.0,693.0,1.0,0.0,1,1
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,5,сильно,R5,да,да,1.0,944.0,1133.0,944.0,944.0,944.0,1.0,0.0,1,1
3,adjectives,9,a,stim_adj,1,M,Match,0,0,Inanim,6,тарахтит.,R6,да,да,1.0,1002.0,1002.0,1002.0,1002.0,3149.0,1.0,1.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,0,В,R1,да,да,1.0,314.0,314.0,314.0,314.0,314.0,1.0,0.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,1,саду,R1,да,да,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,2,сладкий,R2,да,да,1.0,314.0,314.0,314.0,314.0,314.0,1.0,0.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,3,вишня,R3,да,да,1.0,442.0,442.0,442.0,442.0,442.0,1.0,0.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,4,уже,R4,да,да,1.0,188.0,188.0,188.0,188.0,188.0,1.0,0.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,5,скоро,R5,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,14,b,stim_adj,1,F,Mis,0,0,Inanim,6,созреет.,R6,да,да,1.0,313.0,313.0,313.0,313.0,313.0,1.0,0.0,0,0
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,0,На,R1,нет,нет,1.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0,0,0
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,1,дороге,R1,нет,нет,1.0,440.0,692.0,440.0,440.0,440.0,1.0,0.0,1,1
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,2,грязная,R2,нет,нет,1.0,685.0,4436.0,685.0,685.0,685.0,1.0,0.0,1,1
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,3,трактор,R3,нет,нет,1.0,811.0,1754.0,811.0,1316.0,2001.0,1.0,1.0,1,1
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,4,никак,R4,нет,нет,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,5,не,R5,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,6,может,R5,нет,нет,1.0,313.0,313.0,313.0,313.0,313.0,1.0,0.0,0,0
3,adjectives,16,d,stim_adj,1,M,Mis,0,0,Inanim,7,завестись.,R6,нет,нет,1.0,564.0,564.0,564.0,564.0,4320.0,1.0,1.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,0,В,R1,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,1,шкафу,R1,нет,нет,1.0,502.0,502.0,502.0,502.0,502.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,2,дорогой,R2,нет,нет,1.0,442.0,442.0,442.0,442.0,442.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,3,посуда,R3,нет,нет,1.0,437.0,437.0,437.0,437.0,437.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,4,уже,R4,нет,нет,1.0,374.0,374.0,374.0,374.0,374.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,5,давно,R4,нет,нет,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,6,пылится,R5,нет,нет,1.0,504.0,504.0,504.0,504.0,504.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,7,без,R6,нет,нет,1.0,2782.0,2782.0,2782.0,2782.0,2782.0,1.0,0.0,0,0
3,adjectives,18,b,stim_adj,1,F,Mis,0,0,Inanim,8,дела.,R6,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,0,На,R1,нет,нет,1.0,377.0,377.0,377.0,377.0,377.0,1.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,1,кухне,R1,нет,нет,1.0,503.0,503.0,503.0,503.0,503.0,1.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,2,стоялa,R2,нет,нет,1.0,570.0,570.0,570.0,570.0,570.0,1.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,3,пылесос,R3,нет,нет,1.0,698.0,698.0,698.0,698.0,698.0,1.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,4,китайского,R4,нет,нет,1.0,573.0,573.0,573.0,573.0,573.0,1.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,5,или,R5,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,6,корейского,R5,нет,нет,1.0,441.0,441.0,441.0,441.0,441.0,1.0,0.0,0,0
3,verbs,20,d,stim_verb,2,M,Mis,0,0,Inanim,7,производства.,R6,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,0,На,R1,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,1,стене,R1,нет,нет,1.0,559.0,559.0,559.0,559.0,559.0,1.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,2,висел,R2,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,3,плакат,R3,нет,нет,1.0,313.0,313.0,313.0,313.0,313.0,1.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,4,с,R4,нет,нет,1.0,436.0,436.0,436.0,436.0,436.0,1.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,5,изображением,R4,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,6,группы,R5,нет,нет,1.0,625.0,625.0,625.0,625.0,625.0,1.0,0.0,0,0
3,verbs,21,a,stim_verb,2,M,Match,0,0,Inanim,7,Нирвана.,R6,нет,нет,1.0,439.0,439.0,439.0,439.0,439.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,0,При,R1,,%2c#,99.0,566.0,566.0,566.0,566.0,566.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,1,входе,R1,,%2c#,99.0,438.0,438.0,438.0,438.0,438.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,2,лежал,R2,,%2c#,99.0,629.0,629.0,629.0,629.0,629.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,3,сумка,R3,,%2c#,99.0,379.0,379.0,379.0,379.0,379.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,4,с,R4,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,5,вещами,R4,,%2c#,99.0,567.0,567.0,567.0,567.0,567.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,6,нашего,R5,,%2c#,99.0,378.0,378.0,378.0,378.0,378.0,1.0,0.0,0,0
3,verbs,22,b,stim_verb,2,F,Mis,0,0,Inanim,7,приятеля.,R6,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,0,В,R1,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,1,ресторан,R1,да,да,1.0,686.0,686.0,686.0,686.0,686.0,1.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,2,прибыла,R2,да,да,1.0,436.0,436.0,436.0,436.0,436.0,1.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,3,колбаса,R3,да,да,1.0,561.0,561.0,561.0,561.0,561.0,1.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,4,из,R4,да,да,1.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,5,Испании,R4,да,да,1.0,372.0,372.0,372.0,372.0,372.0,1.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,6,или,R5,да,да,1.0,250.0,627.0,250.0,250.0,250.0,1.0,0.0,1,1
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,7,из,R5,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,23,c,stim_verb,2,F,Match,0,0,Inanim,8,Италии.,R6,да,да,1.0,374.0,374.0,374.0,374.0,751.0,1.0,1.0,0,0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,0,У,R1,,%2c#,99.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,0,1
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,1,берега,R1,,%2c#,99.0,250.0,250.0,250.0,250.0,564.0,1.0,1.0,0,0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,2,стоял,R2,,%2c#,99.0,377.0,377.0,377.0,377.0,377.0,1.0,0.0,0,0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,3,катер,R3,,%2c#,99.0,314.0,819.0,314.0,314.0,314.0,1.0,0.0,1,1
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,4,на,R4,,%2c#,99.0,314.0,314.0,314.0,314.0,314.0,1.0,0.0,0,0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,5,якоре,R4,,%2c#,99.0,252.0,668.0,252.0,252.0,252.0,1.0,0.0,1,1
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,6,и,R5,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,7,плавно,R5,,%2c#,99.0,440.0,1009.0,440.0,440.0,440.0,1.0,0.0,1,1
3,verbs,25,a,stim_verb,2,M,Match,0,0,Inanim,8,качался.,R6,,%2c#,99.0,756.0,1132.0,756.0,1132.0,2622.0,1.0,1.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,0,В,R1,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,1,саду,R1,нет,нет,1.0,188.0,501.0,188.0,501.0,501.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,2,созрел,R2,нет,нет,1.0,441.0,441.0,441.0,441.0,441.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,3,вишня,R3,нет,нет,1.0,185.0,185.0,185.0,185.0,185.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,4,из,R4,нет,нет,1.0,186.0,186.0,186.0,186.0,186.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,5,Болгарии,R4,нет,нет,1.0,437.0,437.0,437.0,437.0,437.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,6,несмотря,R5,нет,нет,1.0,434.0,434.0,434.0,434.0,434.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,7,на,R5,нет,нет,1.0,189.0,189.0,189.0,189.0,189.0,1.0,0.0,0,0
3,verbs,30,b,stim_verb,2,F,Mis,0,0,Inanim,8,непогоду.,R6,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,0,К,R1,да,да,1.0,190.0,504.0,190.0,190.0,190.0,1.0,0.0,1,1
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,1,дому,R1,да,да,1.0,313.0,313.0,313.0,313.0,313.0,1.0,0.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,2,подъехала,R2,да,да,1.0,248.0,1436.0,248.0,1001.0,1315.0,1.0,1.0,1,1
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,3,трактор,R3,да,да,1.0,503.0,943.0,503.0,943.0,1378.0,1.0,1.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,4,с,R4,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,5,выбитыми,R4,да,да,1.0,622.0,622.0,622.0,622.0,622.0,1.0,0.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,6,стеклами,R5,да,да,1.0,377.0,377.0,377.0,377.0,377.0,1.0,0.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,7,и,R6,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,32,d,stim_verb,2,M,Mis,0,0,Inanim,8,фарами.,R6,да,да,1.0,310.0,310.0,310.0,310.0,310.0,1.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,0,С,R1,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,1,полки,R1,нет,нет,1.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,2,упал,R2,нет,нет,1.0,311.0,311.0,311.0,311.0,311.0,1.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,3,посуда,R3,нет,нет,1.0,438.0,438.0,438.0,438.0,438.0,1.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,4,вместе,R4,нет,нет,1.0,812.0,812.0,812.0,812.0,812.0,1.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,5,с,R5,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,6,коробкой,R5,нет,нет,1.0,570.0,570.0,570.0,570.0,570.0,1.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,7,и,R6,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,verbs,34,b,stim_verb,2,F,Mis,0,0,Inanim,8,салфетками.,R6,нет,нет,1.0,3187.0,3187.0,3187.0,3187.0,3187.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,У,R1,,%2c#,99.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,бабушки,R1,,%2c#,99.0,440.0,440.0,440.0,440.0,440.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,готов,R2,,%2c#,99.0,312.0,312.0,312.0,312.0,312.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,3,закуска,R3,,%2c#,99.0,684.0,684.0,684.0,684.0,684.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,4,на,R4,,%2c#,99.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,5,всю,R4,,%2c#,99.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,6,нашу,R5,,%2c#,99.0,869.0,869.0,869.0,869.0,869.0,1.0,0.0,0,0
3,pred_adjectives,38,b,stim_pred_adj,3,F,Mis,0,0,inanim,7,семью.,R6,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,Дома,R1,,%2c#,99.0,380.0,380.0,380.0,380.0,380.0,1.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,всегда,R1,,%2c#,99.0,440.0,440.0,440.0,440.0,440.0,1.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,полезен,R2,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,3,машинка,R3,,%2c#,99.0,624.0,624.0,624.0,624.0,624.0,1.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,4,для,R4,,%2c#,99.0,380.0,380.0,380.0,380.0,380.0,1.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,5,заготовки,R4,,%2c#,99.0,566.0,566.0,566.0,566.0,566.0,1.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,6,фруктов,R5,,%2c#,99.0,378.0,378.0,378.0,378.0,378.0,1.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,7,и,R5,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,pred_adjectives,42,b,stim_pred_adj,3,F,Mis,0,0,inanim,8,овощей.,R6,,%2c#,99.0,549.0,549.0,549.0,549.0,549.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,0,Мне,R1,да,да,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,1,очень,R1,да,да,1.0,439.0,439.0,439.0,439.0,439.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,2,дорога,R2,да,да,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,3,фотография,R3,да,да,1.0,815.0,815.0,815.0,815.0,815.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,4,о,R4,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,5,нашей,R4,да,да,1.0,503.0,503.0,503.0,503.0,503.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,6,встрече,R5,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,7,в,R6,да,да,1.0,440.0,440.0,440.0,440.0,440.0,1.0,0.0,0,0
3,pred_adjectives,43,c,stim_pred_adj,3,F,Match,0,0,inanim,8,Москве.,R6,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,0,Тебе,R1,,%2c#,99.0,502.0,752.0,502.0,502.0,502.0,1.0,0.0,1,1
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,1,пока,R1,,%2c#,99.0,444.0,868.0,444.0,444.0,444.0,1.0,0.0,1,1
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,2,велика,R2,,%2c#,99.0,502.0,817.0,502.0,502.0,502.0,1.0,0.0,1,1
3,pred_adjectives,44,d,stim_pred_adj,3,M,Mis,0,0,inanim,3,костюм,R3,,%2c#,99.0,503.0,503.0,503.0,503.0,818.0,1.0,1.0,0,0
