list,part,item_id,cond_id,type,type_id,target_gender,gender_match,orig_item_number,case,animacy,word_nr,word,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,1,кухне,нет,нет,1.0,250.0,553.0,250.0,553.0,553.0,1.0,0.0
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,2,стоялa,нет,нет,1.0,399.0,399.0,399.0,399.0,399.0,1.0,0.0
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,3,духовка,нет,нет,1.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,4,китайского,нет,нет,1.0,499.0,499.0,499.0,499.0,499.0,1.0,0.0
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,5,или,нет,нет,1.0,401.0,401.0,401.0,401.0,401.0,1.0,0.0
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,6,корейского,нет,нет,1.0,699.0,699.0,699.0,699.0,699.0,1.0,0.0
2,verbs,20,c,stim_verb,2,F,Match,0,0,Inanim,7,производства.,нет,нет,1.0,3957.0,3957.0,3957.0,3957.0,3957.0,1.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,0,На,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,1,стене,нет,нет,1.0,450.0,651.0,450.0,450.0,450.0,1.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,2,виселa,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,3,плакат,нет,нет,1.0,899.0,899.0,899.0,899.0,1100.0,1.0,1.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,4,с,нет,нет,1.0,700.0,700.0,700.0,700.0,700.0,1.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,5,изображением,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,6,группы,нет,нет,1.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0
2,verbs,21,d,stim_verb,2,M,Mis,0,0,Inanim,7,Нирвана.,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,0,При,,%2c#,99.0,301.0,301.0,0.0,0.0,0.0,0.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,1,входе,,%2c#,99.0,200.0,1050.0,200.0,1050.0,1351.0,1.0,1.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,2,лежал,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,3,пакет,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,4,с,,%2c#,99.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,5,вещами,,%2c#,99.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,6,нашего,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,22,a,stim_verb,2,M,Match,0,0,Inanim,7,приятеля.,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,0,В,да,да,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,1,ресторан,да,да,1.0,249.0,699.0,249.0,699.0,1199.0,1.0,1.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,2,прибыл,да,да,1.0,250.0,849.0,250.0,250.0,250.0,1.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,3,колбаса,да,да,1.0,500.0,1050.0,500.0,1050.0,1649.0,1.0,1.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,4,из,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,5,Испании,да,да,1.0,401.0,401.0,401.0,401.0,401.0,1.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,6,или,да,да,1.0,299.0,299.0,299.0,299.0,299.0,1.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,7,из,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,23,b,stim_verb,2,F,Mis,0,0,Inanim,8,Италии.,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,0,У,,%2c#,99.0,450.0,2104.0,450.0,450.0,450.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,1,берега,,%2c#,99.0,500.0,3146.0,500.0,500.0,500.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,2,стояла,,%2c#,99.0,400.0,4299.0,400.0,3398.0,5699.0,1.0,1.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,3,катер,,%2c#,99.0,251.0,550.0,251.0,251.0,251.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,4,на,,%2c#,99.0,1600.0,1600.0,1600.0,1600.0,1600.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,5,якоре,,%2c#,99.0,350.0,701.0,350.0,350.0,350.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,6,и,,%2c#,99.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,7,плавно,,%2c#,99.0,601.0,1416.0,601.0,601.0,601.0,1.0,0.0
2,verbs,25,d,stim_verb,2,M,Mis,0,0,Inanim,8,качался.,,%2c#,99.0,200.0,200.0,200.0,200.0,4565.0,1.0,1.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,0,В,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,1,саду,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,2,созрел,нет,нет,1.0,550.0,550.0,550.0,550.0,550.0,1.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,3,перец,нет,нет,1.0,450.0,450.0,450.0,450.0,450.0,1.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,4,из,нет,нет,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,5,Болгарии,нет,нет,1.0,650.0,650.0,650.0,650.0,650.0,1.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,6,несмотря,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,7,на,нет,нет,1.0,202.0,202.0,202.0,202.0,202.0,1.0,0.0
2,verbs,30,a,stim_verb,2,M,Match,0,0,Inanim,8,непогоду.,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,0,К,да,да,1.0,550.0,750.0,550.0,550.0,550.0,1.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,1,дому,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,2,подъехала,да,да,1.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,3,машина,да,да,1.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,4,с,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,5,выбитыми,да,да,1.0,200.0,950.0,200.0,950.0,1600.0,1.0,1.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,6,стеклами,да,да,1.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,7,и,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,32,c,stim_verb,2,F,Match,0,0,Inanim,8,фарами.,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,0,С,нет,нет,1.0,201.0,450.0,201.0,201.0,201.0,1.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,1,полки,нет,нет,1.0,349.0,349.0,349.0,349.0,598.0,1.0,1.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,2,упал,нет,нет,1.0,349.0,349.0,349.0,349.0,349.0,1.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,3,сервиз,нет,нет,1.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,4,вместе,нет,нет,1.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,5,с,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,6,коробкой,нет,нет,1.0,650.0,650.0,650.0,650.0,650.0,1.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,7,и,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,verbs,34,a,stim_verb,2,M,Match,0,0,Inanim,8,салфетками.,нет,нет,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,0,У,,%2c#,99.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,1,бабушки,,%2c#,99.0,451.0,651.0,451.0,651.0,850.0,1.0,1.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,2,готов,,%2c#,99.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,3,завтрак,,%2c#,99.0,499.0,499.0,499.0,499.0,499.0,1.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,4,на,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,5,всю,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,6,нашу,,%2c#,99.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0
2,pred_adjectives,38,a,stim_pred_adj,3,M,Match,0,0,inanim,7,семью.,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,0,Дома,,%2c#,99.0,700.0,1399.0,700.0,700.0,700.0,1.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,1,всегда,,%2c#,99.0,400.0,1750.0,400.0,900.0,900.0,1.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,2,полезен,,%2c#,99.0,600.0,1702.0,600.0,1050.0,1351.0,1.0,1.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,3,аппарат,,%2c#,99.0,451.0,1098.0,451.0,451.0,451.0,1.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,4,для,,%2c#,99.0,198.0,198.0,198.0,198.0,198.0,1.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,5,заготовки,,%2c#,99.0,650.0,1200.0,650.0,951.0,2749.0,1.0,1.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,6,фруктов,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,7,и,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,42,a,stim_pred_adj,3,M,Match,0,0,inanim,8,овощей.,,%2c#,99.0,298.0,298.0,298.0,298.0,1296.0,1.0,1.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,Мне,да,да,1.0,602.0,602.0,602.0,602.0,602.0,1.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,очень,да,да,1.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,дорог,да,да,1.0,251.0,652.0,251.0,251.0,251.0,1.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,3,фотография,да,да,1.0,748.0,1349.0,748.0,1349.0,1750.0,1.0,1.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,4,с,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,5,нашей,да,да,1.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,6,встречи,да,да,1.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,7,в,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,43,b,stim_pred_adj,3,F,Mis,0,0,inanim,8,Москве.,да,да,1.0,3656.0,3656.0,3656.0,3656.0,3656.0,1.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,0,Тебе,,%2c#,99.0,651.0,651.0,651.0,651.0,651.0,1.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,1,пока,,%2c#,99.0,299.0,299.0,299.0,299.0,299.0,1.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,2,велика,,%2c#,99.0,401.0,401.0,401.0,401.0,401.0,1.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,3,блузка,,%2c#,99.0,399.0,399.0,399.0,399.0,399.0,1.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,4,из,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,5,маминого,,%2c#,99.0,1150.0,1150.0,1150.0,1150.0,1150.0,1.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,6,зимнего,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,44,c,stim_pred_adj,3,F,Match,0,0,inanim,7,гардероба.,,%2c#,99.0,745.0,745.0,745.0,745.0,745.0,1.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,0,В,,%2c#,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,1,музее,,%2c#,99.0,250.0,649.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,2,привлекателен,,%2c#,99.0,493.0,2343.0,493.0,1543.0,2192.0,1.0,1.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,3,уголок,,%2c#,99.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,4,научных,,%2c#,99.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,5,экспериментов,,%2c#,99.0,647.0,647.0,647.0,647.0,647.0,1.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,6,для,,%2c#,99.0,300.0,599.0,300.0,300.0,300.0,1.0,0.0
2,pred_adjectives,46,a,stim_pred_adj,3,M,Match,0,0,inanim,7,детей.,,%2c#,99.0,402.0,1039.0,402.0,1039.0,2338.0,1.0,1.0
2,pred_adjectives,47,b,stim_pred_adj,3,F,Mis,0,0,inanim,0,В,да,да,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,47,b,stim_pred_adj,3,F,Mis,0,0,inanim,1,парке,да,да,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,pred_adjectives,47,b,stim_pred_adj,3,F,Mis,0,0,inanim,2,маловат,да,да,1.0,350.0,350.0,350.0,350.0,700.0,1.0,1.0
